Landtagswahl 1999, 07.03.1999 (Bericht wurde generiert am 16.08.2013 um 11:08)
Bezirk_Id;Bezirk;Gemeinde_Id;Gemeinde;Wahlberechtigte männlich;Wahlberechtigte weiblich;Auslandstiroler Wahlberechtigte männlich;Auslandstiroler Wahlberechtigte weiblich;Wahlberechtigte gesamt;Abgegebene Stimmen;Wahlbeteiligung;Gültige Stimmen;Ungültige Stimmen;Nr./Wählergruppe1;Name/Wählergruppe1;Stimmen/Wählergruppe1;Prozente/Wählergruppe1;Nr./Wählergruppe2;Name/Wählergruppe2;Stimmen/Wählergruppe2;Prozente/Wählergruppe2;Nr./Wählergruppe3;Name/Wählergruppe3;Stimmen/Wählergruppe3;Prozente/Wählergruppe3;Nr./Wählergruppe4;Name/Wählergruppe4;Stimmen/Wählergruppe4;Prozente/Wählergruppe4;Nr./Wählergruppe5;Name/Wählergruppe5;Stimmen/Wählergruppe5;Prozente/Wählergruppe5;Nr./Wählergruppe6;Name/Wählergruppe6;Stimmen/Wählergruppe6;Prozente/Wählergruppe6;
703;Innsbruck-Land;70334;Neustift im Stubaital;1436;1423;0;0;2859;2279;79,71;2127;152;1;VP Tirol;1123;52,80;2;SPÖ Tirol;312;14,67;3;FPÖ;486;22,85;4;GRÜNE;164;7,71;5;LIF;42;1,97;
703;Innsbruck-Land;70335;Oberhofen im Inntal;551;548;0;0;1099;945;85,99;877;68;1;VP Tirol;440;50,17;2;SPÖ Tirol;197;22,46;3;FPÖ;153;17,45;4;GRÜNE;64;7,30;5;LIF;23;2,62;
703;Innsbruck-Land;70336;Obernberg am Brenner;146;124;0;0;270;233;86,30;221;12;1;VP Tirol;155;70,14;2;SPÖ Tirol;22;9,95;3;FPÖ;29;13,12;4;GRÜNE;9;4,07;5;LIF;6;2,71;
703;Innsbruck-Land;70337;Oberperfuss;930;925;0;0;1855;1625;87,60;1496;129;1;VP Tirol;759;50,74;2;SPÖ Tirol;325;21,72;3;FPÖ;212;14,17;4;GRÜNE;128;8,56;5;LIF;72;4,81;
703;Innsbruck-Land;70338;Patsch;301;321;0;0;622;510;81,99;473;37;1;VP Tirol;198;41,86;2;SPÖ Tirol;126;26,64;3;FPÖ;60;12,68;4;GRÜNE;63;13,32;5;LIF;26;5,50;
703;Innsbruck-Land;70339;Pettnau;345;325;0;0;670;518;77,31;460;58;1;VP Tirol;252;54,78;2;SPÖ Tirol;61;13,26;3;FPÖ;92;20,00;4;GRÜNE;38;8,26;5;LIF;17;3,70;
703;Innsbruck-Land;70340;Pfaffenhofen;356;356;0;0;712;589;82,72;541;48;1;VP Tirol;191;35,30;2;SPÖ Tirol;192;35,49;3;FPÖ;95;17,56;4;GRÜNE;52;9,61;5;LIF;11;2,03;
703;Innsbruck-Land;70341;Pfons;421;452;0;0;873;745;85,34;692;53;1;VP Tirol;358;51,73;2;SPÖ Tirol;162;23,41;3;FPÖ;100;14,45;4;GRÜNE;62;8,96;5;LIF;10;1,45;
703;Innsbruck-Land;70342;Polling in Tirol;272;260;0;0;532;417;78,38;375;42;1;VP Tirol;161;42,93;2;SPÖ Tirol;90;24,00;3;FPÖ;96;25,60;4;GRÜNE;18;4,80;5;LIF;10;2,67;
703;Innsbruck-Land;70343;Ranggen;292;305;0;0;597;498;83,42;465;33;1;VP Tirol;254;54,62;2;SPÖ Tirol;82;17,63;3;FPÖ;89;19,14;4;GRÜNE;28;6,02;5;LIF;12;2,58;
703;Innsbruck-Land;70344;Reith bei Seefeld;345;356;0;0;701;541;77,18;505;36;1;VP Tirol;228;45,15;2;SPÖ Tirol;74;14,65;3;FPÖ;131;25,94;4;GRÜNE;41;8,12;5;LIF;31;6,14;
703;Innsbruck-Land;70345;Rinn;460;477;0;0;937;819;87,41;769;50;1;VP Tirol;331;43,04;2;SPÖ Tirol;143;18,60;3;FPÖ;199;25,88;4;GRÜNE;72;9,36;5;LIF;24;3,12;
703;Innsbruck-Land;70346;Rum;2843;3257;0;0;6100;4992;81,84;4634;358;1;VP Tirol;1317;28,42;2;SPÖ Tirol;1675;36,15;3;FPÖ;945;20,39;4;GRÜNE;512;11,05;5;LIF;185;3,99;
703;Innsbruck-Land;70348;Scharnitz;406;454;0;0;860;656;76,28;610;46;1;VP Tirol;331;54,26;2;SPÖ Tirol;108;17,70;3;FPÖ;125;20,49;4;GRÜNE;33;5,41;5;LIF;13;2,13;
703;Innsbruck-Land;70349;Schmirn;340;316;0;0;656;602;91,77;569;33;1;VP Tirol;437;76,80;2;SPÖ Tirol;65;11,42;3;FPÖ;49;8,61;4;GRÜNE;13;2,28;5;LIF;5;0,88;
703;Innsbruck-Land;70350;Schönberg im Stubaital;326;314;0;0;640;526;82,19;488;38;1;VP Tirol;230;47,13;2;SPÖ Tirol;119;24,39;3;FPÖ;69;14,14;4;GRÜNE;51;10,45;5;LIF;19;3,89;
703;Innsbruck-Land;70351;Seefeld in Tirol;863;984;0;0;1847;1495;80,94;1402;93;1;VP Tirol;816;58,20;2;SPÖ Tirol;145;10,34;3;FPÖ;294;20,97;4;GRÜNE;96;6,85;5;LIF;51;3,64;
703;Innsbruck-Land;70352;Sellrain;507;516;0;0;1023;895;87,49;830;65;1;VP Tirol;398;47,95;2;SPÖ Tirol;307;36,99;3;FPÖ;80;9,64;4;GRÜNE;35;4,22;5;LIF;10;1,20;
703;Innsbruck-Land;70353;Sistrans;595;619;0;0;1214;1023;84,27;962;61;1;VP Tirol;403;41,89;2;SPÖ Tirol;160;16,63;3;FPÖ;162;16,84;4;GRÜNE;176;18,30;5;LIF;61;6,34;
703;Innsbruck-Land;70347;St. Sigmund im Sellrain;68;69;0;0;137;105;76,64;103;2;1;VP Tirol;74;71,84;2;SPÖ Tirol;7;6,80;3;FPÖ;17;16,50;4;GRÜNE;2;1,94;5;LIF;3;2,91;
703;Innsbruck-Land;70355;Steinach am Brenner;1136;1166;0;0;2302;1925;83,62;1821;104;1;VP Tirol;967;53,10;2;SPÖ Tirol;378;20,76;3;FPÖ;311;17,08;4;GRÜNE;125;6,86;5;LIF;40;2,20;
703;Innsbruck-Land;70356;Telfes im Stubai;475;485;0;0;960;819;85,31;765;54;1;VP Tirol;347;45,36;2;SPÖ Tirol;148;19,35;3;FPÖ;157;20,52;4;GRÜNE;92;12,03;5;LIF;21;2,75;
